id_discharge,formula_pretty,formation_energy_per_atom,volume,density,energy_above_hull,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
mp-861478,Li4Mn3Nb(PO4)4,-2.54044642877492,318.369585312727,3.47040944950317,0.113872582858634,3,41,38,11.2857142857143,6.12244897959184,8,1,87,86,68.9642857142857,24.6224489795918,87,6.941,92.90638,85.96538,23.7632129642857,13.6792756632653,15.9994,54.8,2750,2695.2,402.42,421.6,54.8,1,16,15,12.3571428571429,4.91836734693878,16,2,5,3,2.46428571428571,0.663265306122449,2,66,164,98,92.0357142857143,29.7551020408163,66,0.98,3.44,2.46,2.64178571428571,0.912244897959184,3.44,1,2,1,1.82142857142857,0.293367346938775,2,0,4,4,2.71428571428571,1.55102040816327,4,0,5,5,0.678571428571429,1.16326530612245,0,0,0,0,0,0,0,1,7,6,5.21428571428571,1.28061224489796,6,0,1,1,0.178571428571429,0.293367346938775,0,0,3,3,1.57142857142857,0.897959183673469,2,0,6,6,0.75,1.28571428571429,0,0,0,0,0,0,0,1,7,6,2.5,1,2,9.105,22.5702380952,13.4652380952,12.5706087262393,4.40705765556046,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,0.000310120689655,0.000310120689655,3.322721674875E-05,5.93343156227679E-05,0,2,229,227,71.2857142857143,87.5510204081633,12
mp-778744,Li2MnNi(PO4)2,-2.49474377277739,299.123008542713,3.52462602676984,0.0044946675,3,28,25,10.9285714285714,5.61224489795918,8,1,87,86,69.7857142857143,23.4489795918367,87,6.941,58.6934,51.7524,22.6754406428571,12.1253152040816,15.9994,54.8,1728,1673.2,373.384285714286,380.120408163265,54.8,1,16,15,12.6428571428571,4.51020408163265,16,2,4,2,2.42857142857143,0.612244897959184,2,66,139,73,90.0714285714286,27.5102040816326,66,0.98,3.44,2.46,2.66571428571429,0.884897959183673,3.44,1,2,1,1.85714285714286,0.244897959183673,2,0,4,4,2.71428571428571,1.55102040816327,4,0,8,8,0.928571428571429,1.59183673469388,0,0,0,0,0,0,0,1,10,9,5.5,1.42857142857143,6,0,1,1,0.142857142857143,0.244897959183673,0,0,3,3,1.57142857142857,0.897959183673469,2,0,5,5,0.5,0.857142857142857,0,0,0,0,0,0,0,1,5,4,2.21428571428571,0.622448979591837,2,9.105,22.5702380952,13.4652380952,12.28390921885,4.17021514022857,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,0.5953947,0.5953947,0.0425503443349754,0.0789777650950035,0,2,229,227,71.4285714285714,87.7551020408163,12
mp-1176951,Li6NbV3(PO4)6,-2.67409238144643,485.154553131009,2.93395675202188,0.068167320703128,3,41,38,10.25,4.875,8,1,87,86,69.425,25.1625,87,6.941,92.90638,85.96538,21.4301263,10.86360945,15.9994,54.8,2750,2695.2,381.0035,410.55525,54.8,1,16,15,12.5,4.95,16,2,5,3,2.375,0.5625,2,66,164,98,90.425,29.31,66,0.98,3.44,2.46,2.70175,0.8859,3.44,1,2,1,1.825,0.28875,2,0,4,4,2.85,1.425,4,0,4,4,0.325,0.585,0,0,0,0,0,0,0,1,6,5,5,1.2,6,0,1,1,0.175,0.28875,0,0,3,3,1.65,0.825,2,0,7,7,0.675,1.215,0,0,0,0,0,0,0,1,7,6,2.5,1.05,2,9.105,22.5702380952,13.4652380952,12.767785714275,4.39534285713,9.105,0,1.625,1.625,0.24375,0.414375,0,0,0,0,0,0,0,2,229,227,64.75,82.125,12
mp-1177012,Li6Mn3Sb(PO4)6,-2.48133654804125,485.880602742727,3.06915791461859,0.095368353916684,3,51,48,10.65,5.475,8,1,87,86,70.825,23.77125,87,6.941,121.76,114.819,22.451207675,12.3952315125,15.9994,54.8,1519,1464.2,285.048,276.2976,54.8,1,16,15,12.9,4.455,16,2,5,3,2.375,0.5625,2,66,139,73,88.75,27.3,66,0.98,3.44,2.46,2.707,0.8796,3.44,1,2,1,1.85,0.255,2,0,4,4,2.925,1.31625,4,0,10,10,0.625,1.125,0,0,0,0,0,0,0,1,15,14,5.4,1.44,6,0,1,1,0.15,0.255,0,0,3,3,1.725,0.77625,2,0,5,5,0.375,0.69375,0,0,0,0,0,0,0,1,5,4,2.25,0.675,2,9.105,31.56,22.455,12.9131046797925,4.93355338668488,9.105,0,1.625,1.625,0.24375,0.414375,0,0,0.000310120689655,0.000310120689655,2.3259051724125E-05,4.30292456896312E-05,0,2,229,227,62.275,78.4125,12
mp-775304,Na9LiFe10(SiO3)20,-2.72908872495747,1112.85469689345,3.42293712544961,0.003969307691678,3,26,23,11.22,4.068,8,1,87,86,73.49,18.016,87,6.941,55.845,48.904,22.9397292352,8.648369666944,15.9994,54.8,1811,1756.2,589.2952,683.42288,54.8,1,16,15,13.3,3.52,16,2,4,2,2.49,0.5978,2,66,166,100,91.22,30.264,66,0.93,3.44,2.51,2.7205,0.8634,3.44,1,2,1,1.9,0.18,2,0,4,4,2.8,1.44,4,0,6,6,0.6,1.08,0,0,0,0,0,0,0,1,8,7,5.3,1.38,6,0,1,1,0.1,0.18,0,0,4,4,2,0.8,2,0,4,4,0.4,0.72,0,0,0,0,0,0,0,1,4,3,2.5,0.9,2,9.105,29.2433333333,20.1383333333,13.42183333333,5.718566666662,9.105,0,0.773,0.773,0.1546,0.24736,0,0,2.1106628,2.1106628,0.21106628,0.379919304,0,12,229,217,98.4,103.68,12
mp-1177402,Li4FeCu3(PO4)4,-2.24907150721088,293.250164256229,3.70404731874459,0.047499447857136,3,29,26,11.1785714285714,5.96938775510204,8,1,87,86,70.5357142857143,22.3775510204082,87,6.941,63.546,56.605,23.3618731428571,13.1059330612245,15.9994,54.8,1811,1756.2,351.609642857143,349.013775510204,54.8,1,16,15,12.8928571428571,4.1530612244898,16,2,4,2,2.42857142857143,0.612244897959184,2,66,132,66,90.1428571428571,27.5918367346939,66,0.98,3.44,2.46,2.6875,0.86,3.44,1,2,1,1.75,0.375,2,0,4,4,2.71428571428571,1.55102040816327,4,0,10,10,1.28571428571429,2.20408163265306,0,0,0,0,0,0,0,1,11,10,5.75,1.57142857142857,6,0,1,1,0.25,0.375,0,0,3,3,1.57142857142857,0.897959183673469,2,0,4,4,0.142857142857143,0.275510204081633,0,0,0,0,0,0,0,1,4,3,1.96428571428571,0.482142857142857,2,9.105,22.5702380952,13.4652380952,12.3669387755,4.12276967928572,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,2.1106628,2.1106628,0.0753808142857143,0.145377284693878,0,2,229,227,72.1428571428571,88.7755102040816,12
mp-775329,Na3Li2Fe5(SiO3)10,-2.73566729771609,1105.1002169586,3.37461053297975,0.008298986966677,3,26,23,10.98,4.2144,8,1,87,86,73.46,18.064,87,6.941,55.845,48.904,22.4582661568,8.992020680704,15.9994,54.8,1811,1756.2,591.7798,681.93212,54.8,1,16,15,13.3,3.52,16,2,4,2,2.46,0.5888,2,66,166,100,90.08,28.896,66,0.93,3.44,2.51,2.722,0.8616,3.44,1,2,1,1.9,0.18,2,0,4,4,2.8,1.44,4,0,6,6,0.6,1.08,0,0,0,0,0,0,0,1,8,7,5.3,1.38,6,0,1,1,0.1,0.18,0,0,4,4,2,0.8,2,0,4,4,0.4,0.72,0,0,0,0,0,0,0,1,4,3,2.5,0.9,2,9.105,29.2433333333,20.1383333333,13.04233333333,5.187266666662,9.105,0,0.773,0.773,0.1546,0.24736,0,0,2.1106628,2.1106628,0.21106628,0.379919304,0,12,229,217,98.4,103.68,12
mp-1177267,Li4V3Cu(PO4)4,-2.53782645256803,301.607531190005,3.43562210765525,0.071059705446423,3,29,26,10.6428571428571,5.20408163265306,8,1,87,86,68.9285714285714,24.6734693877551,87,6.941,63.546,56.605,22.2864267142857,11.5695810204082,15.9994,54.8,2183,2128.2,423.840357142857,452.200510204082,54.8,1,16,15,12.3571428571429,4.91836734693878,16,2,4,2,2.42857142857143,0.612244897959184,2,66,153,87,92.3928571428571,30.1632653061224,66,0.98,3.44,2.46,2.66107142857143,0.890204081632653,3.44,1,2,1,1.82142857142857,0.293367346938775,2,0,4,4,2.71428571428571,1.55102040816327,4,0,10,10,0.678571428571429,1.16326530612245,0,0,0,0,0,0,0,1,11,10,5.21428571428571,1.31122448979592,6,0,1,1,0.178571428571429,0.293367346938775,0,0,3,3,1.57142857142857,0.897959183673469,2,0,7,7,0.75,1.33928571428571,0,0,0,0,0,0,0,1,7,6,2.5,1.10714285714286,2,9.105,22.5702380952,13.4652380952,12.5869387755,4.08771137025,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,0,0,0,0,0,2,229,227,72.4285714285714,89.1836734693877,12
mp-860889,Li2MnSn(PO4)2,-2.49451726884882,351.101912987915,3.57052044614609,0.057405110833334,3,50,47,12.5,7.85714285714286,8,1,87,86,71.1428571428571,22.7755102040816,87,6.941,118.71,111.769,26.9623406428571,18.2494580612245,15.9994,54.8,1519,1464.2,286.032857142857,264.26612244898,54.8,1,16,15,12.9285714285714,4.25510204081633,16,2,5,3,2.5,0.714285714285714,2,66,139,73,91.1428571428571,28.734693877551,66,0.98,3.44,2.46,2.66928571428571,0.880816326530612,3.44,1,2,1,1.85714285714286,0.244897959183673,2,0,4,4,2.85714285714286,1.3469387755102,4,0,10,10,1.07142857142857,1.83673469387755,0,0,0,0,0,0,0,1,14,13,5.78571428571429,1.59183673469388,6,0,1,1,0.142857142857143,0.244897959183673,0,0,4,4,1.85714285714286,0.795918367346939,2,0,5,5,0.357142857142857,0.663265306122449,0,0,0,0,0,0,0,1,5,4,2.35714285714286,0.795918367346939,2,9.105,33.285,24.18,13.9242663617071,5.99868729263775,9.105,0,1.625,1.625,0.232142857142857,0.397959183673469,0,0,0.000310120689655,0.000310120689655,0.0000221514778325,4.11384588317857E-05,0,2,229,227,65.4285714285714,79.1836734693877,12
mp-775876,NaLiMnP2O7,-2.59527936182745,286.295839330287,3.00226274702104,0.043208371736118,3,25,22,10.4166666666667,4.05555555555556,8,1,87,86,69.1666666666667,25.4166666666667,87,6.941,54.938045,47.997045,21.56767819,8.93410425333333,15.9994,54.8,1519,1464.2,280.146666666667,262.904444444444,54.8,1,16,15,12.5833333333333,4.79166666666667,16,2,4,2,2.41666666666667,0.555555555555555,2,66,166,100,92.4166666666667,30.8194444444444,66,0.93,3.44,2.51,2.66,0.91,3.44,1,2,1,1.83333333333333,0.277777777777778,2,0,4,4,2.83333333333333,1.41666666666667,4,0,5,5,0.416666666666667,0.763888888888889,0,0,0,0,0,0,0,1,7,6,5.08333333333333,1.38888888888889,6,0,1,1,0.166666666666667,0.277777777777778,0,0,3,3,1.66666666666667,0.833333333333333,2,0,5,5,0.416666666666667,0.763888888888889,0,0,0,0,0,0,0,1,5,4,2.25,0.708333333333333,2,9.105,29.2433333333,20.1383333333,13.7666440886583,5.98509441706111,9.105,0,1.625,1.625,0.270833333333333,0.451388888888889,0,0,0.000310120689655,0.000310120689655,2.58433908045833E-05,4.73795498084028E-05,0,2,229,227,63.5833333333333,80.7083333333333,12
mp-776051,Li2Mn2Fe(PO4)3,-2.45761342832287,472.865161151682,3.2624476541095,0.091262473124994,3,26,23,11.15,5.41,8,1,87,86,72.7,20.25,87,6.941,55.845,48.904,23.2258588,11.92872232,15.9994,54.8,1811,1756.2,368.294,391.491,54.8,1,16,15,13.05,4.125,16,2,4,2,2.45,0.63,2,66,139,73,88.95,27.54,66,0.98,3.44,2.46,2.737,0.8436,3.44,1,2,1,1.9,0.18,2,0,4,4,2.85,1.425,4,0,6,6,0.8,1.36,0,0,0,0,0,0,0,1,8,7,5.55,1.075,6,0,1,1,0.1,0.18,0,0,3,3,1.65,0.825,2,0,5,5,0.7,1.19,0,0,0,0,0,0,0,1,5,4,2.45,0.83,2,9.105,22.5702380952,13.4652380952,12.0931276683,4.04317426107,9.105,0,1.625,1.625,0.24375,0.414375,0,0,2.1106628,2.1106628,0.105564152068965,0.200509864793103,0,2,229,227,63.55,80.325,12
mp-776063,Li2MnPO4F,-2.72706365991562,791.353166130995,3.06846180748842,0.027158774722223,3,25,22,9.66666666666667,4.59259259259259,8,1,93,92,64.2222222222222,30.8148148148148,87,6.941,54.938045,47.997045,20.3099789111111,10.0648553728395,15.9994,53.5,1519,1465.5,335.153333333333,315.76,54.8,1,17,16,11.6666666666667,5.77777777777778,16,2,4,2,2.33333333333333,0.518518518518519,2,57,139,82,91.4444444444444,30.2716049382716,66,0.98,3.98,3,2.60444444444444,1.0483950617284,3.44,1,2,1,1.77777777777778,0.345679012345679,2,0,5,5,2.66666666666667,1.77777777777778,4,0,5,5,0.555555555555556,0.987654320987654,0,0,0,0,0,0,0,1,7,6,5,1.77777777777778,6,0,1,1,0.222222222222222,0.345679012345679,0,0,3,3,1.33333333333333,0.962962962962963,2,0,5,5,0.555555555555556,0.987654320987654,0,0,0,0,0,0,0,1,5,4,2.11111111111111,0.839506172839506,2,9.105,22.5702380952,13.4652380952,12.4857767743,4.06657209753333,9.105,0,1.97,1.97,0.399444444444444,0.621358024691358,0,0,0.000310120689655,0.000310120689655,3.44578544061111E-05,6.12584078330864E-05,0,2,229,227,82.2222222222222,95.1851851851852,12
mp-776113,Li8TiMn7(PO4)12,-2.54682510870041,906.399468829343,2.98182291716061,0.013249339232454,3,25,22,10.3289473684211,4.48476454293629,8,1,87,86,73.5131578947368,20.0318559556787,87,6.941,54.938045,47.997045,21.4160218289474,9.88942164265928,15.9994,54.8,1941,1886.2,297.914736842105,307.092299168975,54.8,1,16,15,13.2763157894737,3.98476454293629,16,2,4,2,2.36842105263158,0.542936288088643,2,66,160,94,86.9605263157895,26.4764542936288,66,0.98,3.44,2.46,2.78460526315789,0.82786703601108,3.44,1,2,1,1.89473684210526,0.188365650969529,2,0,4,4,3,1.26315789473684,4,0,5,5,0.486842105263158,0.871191135734072,0,0,0,0,0,0,0,1,7,6,5.38157894736842,1.07929362880886,6,0,1,1,0.105263157894737,0.188365650969529,0,0,3,3,1.73684210526316,0.731301939058172,2,0,8,8,0.56578947368421,1.01246537396122,0,0,0,0,0,0,0,1,8,7,2.40789473684211,0.811634349030471,2,9.105,22.5702380952,13.4652380952,12.2464819375934,4.29219481892995,9.105,0,1.625,1.625,0.256578947368421,0.43213296398892,0,0,0.000310120689655,0.000310120689655,2.88602389594513E-05,5.18111356544432E-05,0,2,229,227,54.5394736842105,70.3254847645429,12
mp-778223,Li4Ti3Mn2Cr3O16,-2.64233830818555,290.129954209432,3.96759633513852,0.115261917160731,3,25,22,11.7142857142857,6.73469387755102,8,1,87,86,63.4285714285714,26.9387755102041,87,6.941,54.938045,47.997045,24.7578496428571,15.1001852040816,15.9994,54.8,2180,2125.2,646.162857142857,730.835510204082,54.8,1,16,15,10.8571428571429,5.87755102040816,16,2,4,2,2.57142857142857,0.816326530612245,2,66,160,94,97.9642857142857,36.530612244898,66,0.98,3.44,2.46,2.55928571428571,1.0065306122449,3.44,1,2,1,1.75,0.375,2,0,4,4,2.28571428571429,1.95918367346939,4,0,5,5,1.10714285714286,1.58163265306122,0,0,0,0,0,0,0,1,7,6,5.14285714285714,1.42857142857143,6,0,1,1,0.25,0.375,0,0,2,2,1.14285714285714,0.979591836734694,2,0,8,8,1.75,2.5,0,0,0,0,0,0,0,1,8,7,3.14285714285714,1.91836734693878,2,9.105,16.69,7.585,11.3095894909643,2.66258620688929,9.105,0,0,0,0,0,0,0,0.000310120689655,0.000310120689655,2.45657635467821E-05,4.07935608726026E-05,0,12,229,217,100.392857142857,101.020408163265,12
mp-776162,Li8Mn7Ni(PO4)12,-2.43238056826182,899.881035132913,3.02340005199279,0.021262092189335,3,28,25,10.4078947368421,4.601108033241,8,1,87,86,73.75,19.6578947368421,87,6.941,58.6934,51.7524,21.5584744605263,10.0993518365651,15.9994,54.8,1728,1673.2,295.112105263158,303.552132963989,54.8,1,16,15,13.3552631578947,3.8601108033241,16,2,4,2,2.36842105263158,0.542936288088643,2,66,139,73,86.4868421052632,25.8781163434903,66,0.98,3.44,2.46,2.78947368421053,0.821717451523546,3.44,1,2,1,1.89473684210526,0.188365650969529,2,0,4,4,3,1.26315789473684,4,0,8,8,0.56578947368421,1.01246537396122,0,0,0,0,0,0,0,1,10,9,5.46052631578947,1.08448753462604,6,0,1,1,0.105263157894737,0.188365650969529,0,0,3,3,1.73684210526316,0.731301939058172,2,0,5,5,0.486842105263158,0.871191135734072,0,0,0,0,0,0,0,1,5,4,2.32894736842105,0.703947368421053,2,9.105,22.5702380952,13.4652380952,12.1626661481197,4.21937370648435,9.105,0,1.625,1.625,0.256578947368421,0.43213296398892,0,0,0.5953947,0.5953947,0.00786270453720507,0.0154613683016525,0,2,229,227,54.9473684210526,70.9695290858726,12
mp-776163,Li8NbFe7(PO4)12,-2.49747329634712,937.2965437167,2.97457044564725,0.011396011381573,3,41,38,10.6710526315789,4.98891966759003,8,1,87,86,73.8421052631579,19.5124653739612,87,6.941,92.90638,85.96538,22.0921805789474,10.8858661163435,15.9994,54.8,2750,2695.2,335.454210526316,360.243490304709,54.8,1,16,15,13.3815789473684,3.8185595567867,16,2,5,3,2.38157894736842,0.562326869806094,2,66,164,98,86.3684210526316,25.7285318559557,66,0.98,3.44,2.46,2.81118421052632,0.794293628808864,3.44,1,2,1,1.88157894736842,0.208795013850416,2,0,4,4,3,1.26315789473684,4,0,6,6,0.605263157894737,1.08310249307479,0,0,0,0,0,0,0,1,8,7,5.48684210526316,1.11114958448753,6,0,1,1,0.118421052631579,0.208795013850415,0,0,3,3,1.73684210526316,0.731301939058172,2,0,6,6,0.447368421052632,0.800554016620498,0,0,0,0,0,0,0,1,7,6,2.30263157894737,0.656509695290859,2,9.105,22.5702380952,13.4652380952,12.2884147869579,4.30823192849169,9.105,0,1.625,1.625,0.256578947368421,0.43213296398892,0,0,2.1106628,2.1106628,0.194403152631579,0.352995198199446,0,2,229,227,56.1052631578947,72.797783933518,12
mp-780494,Li10Mn3Cr3(CoO8)2,-2.0609692434449,308.534150189435,4.11224104988146,0.119063800955887,3,27,24,10.5588235294118,6.85467128027682,8,1,87,86,53.5588235294118,31.9965397923875,87,6.941,58.933195,51.992195,22.4726242647059,15.2286959342561,15.9994,54.8,2180,2125.2,589.608823529412,583.301730103806,54.8,1,16,15,9.5,6.11764705882353,16,2,4,2,2.47058823529412,0.719723183391004,2,66,139,73,100.647058823529,32.6089965397924,66,0.98,3.44,2.46,2.30088235294118,1.0721107266436,3.44,1,2,1,1.61764705882353,0.472318339100346,2,0,4,4,1.88235294117647,1.99307958477509,4,0,7,7,1.29411764705882,1.97923875432526,0,0,0,0,0,0,0,1,9,8,4.79411764705882,2.2318339100346,6,0,1,1,0.382352941176471,0.472318339100346,0,0,2,2,0.941176470588235,0.996539792387543,2,0,5,5,1.05882352941176,1.61937716262976,0,0,0,0,0,0,0,1,6,5,2.38235294117647,1.17301038062284,2,9.105,16.5933333333,7.4883333333,11.6804732927559,2.8899176709083,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.0911139047667343,0.171453799439208,0,12,229,217,123.764705882353,105.190311418685,12
mp-780401,Li6Cu2C4SO16,-1.91586193543103,578.361479544197,2.89887989426457,0.068118169741376,3,29,26,8.41379310344828,3.36266349583829,8,1,88,87,66.2758620689655,27.3246135552913,87,6.941,63.546,56.605,17.4081448275862,7.37465969084423,15.9994,54.8,3823,3768.2,758.44275862069,928.060927467301,54.8,1,16,15,12.2758620689655,4.84185493460166,16,2,4,2,2.17241379310345,0.309155766944114,2,66,132,66,86.1034482758621,24.9702734839477,66,0.98,3.44,2.46,2.67241379310345,0.846991676575505,3.44,1,2,1,1.72413793103448,0.399524375743163,2,0,4,4,2.62068965517241,1.61712247324614,4,0,10,10,0.689655172413793,1.28418549346017,0,0,0,0,0,0,0,1,11,10,5.03448275862069,1.95481569560048,6,0,1,1,0.275862068965517,0.399524375743163,0,0,4,4,1.72413793103448,0.951248513674197,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,2,0.551724137931034,2,5.64,25.786875,20.146875,10.8871336206828,3.41397740783829,9.105,0,4.496,4.496,0.696068965517241,1.15211414982164,0,0,0,0,0,0,0,12,229,217,98.6896551724138,97.6361474435196,12
mp-776373,Li6Mn3Sn(PO4)6,-2.52287110691626,476.010654073926,3.12215628073642,0.06608653712499,3,50,47,10.625,5.4375,8,1,87,86,70.7,23.715,87,6.941,118.71,111.769,22.374957675,12.2808565125,15.9994,54.8,1519,1464.2,275.0805,264.3366,54.8,1,16,15,12.875,4.44375,16,2,5,3,2.375,0.5625,2,66,139,73,88.75,27.3,66,0.98,3.44,2.46,2.70475,0.8823,3.44,1,2,1,1.85,0.255,2,0,4,4,2.9,1.35,4,0,10,10,0.625,1.125,0,0,0,0,0,0,0,1,14,13,5.375,1.425,6,0,1,1,0.15,0.255,0,0,4,4,1.75,0.7875,2,0,5,5,0.375,0.69375,0,0,0,0,0,0,0,1,5,4,2.275,0.7125,2,9.105,33.285,24.18,12.9562296797925,4.99177213668487,9.105,0,1.625,1.625,0.24375,0.414375,0,0,0.000310120689655,0.000310120689655,2.3259051724125E-05,4.30292456896312E-05,0,2,229,227,61.65,77.475,12
mp-776423,Li6Ni2C4SO16,-2.01669369284483,571.782478202379,2.87586416138382,0.041723418189658,3,28,25,8.3448275862069,3.23900118906064,8,1,88,87,66.0689655172414,27.6242568370987,87,6.941,58.6934,51.7524,17.0734827586207,6.77457598097503,15.9994,54.8,3823,3768.2,783.975862068966,968.561712247324,54.8,1,16,15,12.2068965517241,4.94173602853746,16,2,4,2,2.17241379310345,0.309155766944114,2,66,128,62,85.551724137931,24.2092746730083,66,0.98,3.44,2.46,2.67310344827586,0.846230677764566,3.44,1,2,1,1.79310344827586,0.328180737217598,2,0,4,4,2.62068965517241,1.61712247324614,4,0,8,8,0.551724137931034,1.02734839476813,0,0,0,0,0,0,0,1,10,9,4.96551724137931,1.90725326991677,6,0,1,1,0.206896551724138,0.328180737217598,0,0,4,4,1.72413793103448,0.951248513674197,2,0,2,2,0.137931034482759,0.256837098692033,0,0,0,0,0,0,0,1,4,3,2.06896551724138,0.532699167657551,2,5.64,25.786875,20.146875,10.8354094827517,3.41372473245089,9.105,0,4.496,4.496,0.696068965517241,1.15211414982164,0,0,0.5953947,0.5953947,0.0410617034482759,0.0764597236623068,0,12,229,217,98.6896551724138,97.6361474435196,12
mp-776595,Li4V3Cr3(SbO8)2,-2.35406197869048,301.875554715417,4.59909865836283,0.014090125357142,3,51,48,13.6785714285714,9.54081632653061,8,1,87,86,66.1071428571429,26.5765306122449,87,6.941,121.76,114.819,29.8602571428571,22.3893387755102,15.9994,54.8,2183,2128.2,628.147142857143,705.098775510204,54.8,1,16,15,11.5357142857143,5.5969387755102,16,2,5,3,2.64285714285714,0.918367346938775,2,66,153,87,97.2142857142857,35.6734693877551,66,0.98,3.44,2.46,2.60464285714286,0.95469387755102,3.44,1,2,1,1.75,0.375,2,0,4,4,2.5,1.78571428571429,4,0,10,10,1.57142857142857,2.24489795918367,0,0,0,0,0,0,0,1,15,14,5.82142857142857,1.55357142857143,6,0,1,1,0.25,0.375,0,0,3,3,1.35714285714286,0.969387755102041,2,0,7,7,1.28571428571429,2.02040816326531,0,0,0,0,0,0,0,1,7,6,2.89285714285714,1.56122448979592,2,9.105,31.56,22.455,12.4204761904714,4.0527891156398,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,100.5,101.142857142857,12
